Review,Sentiment,Polarity
Food is mediocre,Neutral,0.0
The food wasn't packed too well and a lot of the sauce from the braised pork belly spilled in the bag. The food itself tasted really good though. They called me and replaced the drink I ordered with a mango green tea and it was good but too sweet for my taste.,Positive,0.8211
"The braised pork belly lunch special was amazing and it came with rice, an egg roll, and baby bok choy. The pork belly was so tender, the fat was well rendered so it wasn't too fatty or oily and it was so flavorful. The brown sugar rice cakes were also crispy and chewy and delicious.",Positive,0.9062
"Best teriyaki around, very good. Perfect delivery service from GrubHub!!",Positive,0.8957
Good value. Healthy food. Nearby and convenient.,Positive,0.7906
Too much rice. Forgot the veggies on my order.,Neutral,0.0
COMPLETELY WRONG ORDER. I know these mfs were just rushing because they were about to close. Learn how to read. - angry pregnant lady,Negative,-0.7713
Great food and always delivered hot,Positive,0.6249
I didn’t like the brown rice had no flavor. The teriyaki chicken is very good.,Positive,0.1999
Received the wrong item. It was still good though.,Negative,-0.0516
"I wish all my deliveries was done by my driver for this order, A+ service, wish I could figure out how to add a additional tip..don't see any links to do so when usually there is a way",Positive,0.6597
Food is DELICIOUS,Positive,0.5719
"It was good, but a little over priced and the crab ragoons did not come with sweet and sour sauce.",Positive,0.7096
The food was completely burnt,Neutral,0.0
The sauce was really spicy and the salmon appeared to be microwaved and did not look like the pictures displayed.,Positive,0.3612
"First time trying this restaurant, it was delicious",Positive,0.5719
The manager went above ⬆️ and beyond to help me with my business lunch today. Grubhub dropping the ball canceling my lunch Order minutes before the meeting and the restaurant delivered it themselves and was so gracious and helpful! The food was delicious 😋 and on time thanks to the restaurant staff!,Positive,0.9403
Thank you for “real” grilled chicken full of flavor!!,Positive,0.3612
I ordered for the first time and oh my guhness it was SO GOOD!! I had the spicy teriyaki grilled chicken bowl with fried rice and veggies. will order again!,Positive,0.4404
"Food Not covered, not protected! NOT SEALED! Only loosely tied plastic bag. Cannot - WILL NOT eat food from restaurants who dont care enough to be sure that food cannot be tampered with during the delivery ride. Just Watched delivery driver's show videos on social media displaying how they eat part of the food, put their fingers in food and other disgusting things happening to food before its dropped off to Customers. I threw the food away ($61.00) and filed complaint with Grub Hub Customer Service.  Customer Service was excellent! Consumers You must speak up!! and refuse to do business with companies i.e. restaurants who do not dearly regard your hard earned money!!",Negative,-0.3378
Food was not cooked well.,Positive,0.2732
"Gross, just do better please!!!",Positive,0.2732
Food was okay but would have been better if I had katsu sauce or any kind of sauce for the chicken katsu...,Positive,0.802
Amazing food!  Wish portions were slightly bigger for the orange chicken because so tasty!,Positive,0.7579
Was not satisfied with the food size portion. I only had one piece of broccoli  for one of my orders. Unacceptable.,Negative,-0.0516
My drink was not delivered with my combo meal. Food was good but pricy for what you get.,Positive,0.4404
I didn't get my drink,Neutral,0.0
"Food was overpriced and not very good.  Two small overcooked pieces of salmon on white rice and stir fried veggies for $22.  Lots of chewy ""steak"" in the teriyaki steak bowl.  Pot stickers were soggy and the dipping sauce was too spicy for us.  Should have read the reviews.",Positive,0.4404
"Only poor part of the experience is lack of parking. Food was excellent, service was friendly.",Positive,0.3612
portion size was small for the price,Neutral,0.0
"Chicken was over cooked. Sauce on chicken when there wasn't supposed to be any. No utensils or napkins, when it was requested",Neutral,0.0
"I was trying this restaurant for a change from the usual Japanese restaurant I that I order from. I ordered a extra hot Orange chicken, and it was not hot at all, but was rather bland. I think I'll go back to the usual, known Japanese restaurants!",Negative,-0.4215
the sauce overwhelmed the dish itself . too much sauce,Positive,0.0516
The meal was good but the chicken cuts could have been cleaner. Inhad to eat around fat and etc,Positive,0.3612
Rice was undercooked. When half the meal is rice kinda gotta get that right. No crunchy rice.,Neutral,0.0
The restaurant may have been great but the food was ice cold by the time we got it after waiting an hour and 20 minutes.,Positive,0.6249
"Food was cold, rice and two meat proteins was cold and soggy.  The forgot my egg roll and drink and also the Goya and soy beans was cold. The Goya was over fried and burnt.",Neutral,0.0
"Good, but forgot my utensils",Positive,0.4404
The restaurant is good but the delivery driver canceled,Positive,0.4404
Driver refused to get out of his vehicle and meet me at my door.,Negative,-0.296
Delivered to wrong address and was missing items I ordered. Food was fine!,Negative,-0.5423
"This driver must be doing more than one delivery service at a time as my food arrived 40 mins after the scheduled time. The restaurant o order from was less than two miles away. When I received it my sprite was room temperature and my food was no longer hot or crispy. Not mad at Panda Express, I’m annoyed with the driver.",Negative,-0.7003
Good Chinese fast food,Positive,0.4404
My stomach went bad an hour later of eating the food.,Negative,-0.5423
food was warm and perfect,Positive,0.6808
The food was so delicious and will order again.,Positive,0.5719
They have good portions! I was very happy.,Positive,0.765
Improperly packed my food and it spilled in the bag,Neutral,0.0
It's decent fast food. Nothing more or less.,Neutral,0.0
Consistently good food,Positive,0.4404
By the time the food had made it here after being delayed the food was fairly cold... nothing the driver did but the food was cokd and didnt taste very good either.,Negative,-0.5116
Food burnt and order incomplete,Neutral,0.0
Luke warm and stale food,Positive,0.2263
Good food. Fast service,Positive,0.4404
"Great restaurant, but portion sizes were Very Very Small less than 5 ounces each, for full entree price!",Positive,0.6249
"Good, but my order was wrong. Would have preferred better communication if the item I requested was unavailable",Positive,0.4019
"Great! Could have added sauce to go with the vegetable spring rolls, but super good!",Positive,0.8979
Decent for almost closing time!,Neutral,0.0
Did not give me tje fortune cookie,Neutral,0.0
Every time I order from here they forget something,Negative,-0.2263
I like it,Positive,0.3612
Its like the food amount comes out if their own paycheck. I had about 3 pieces of neat from each of my entrees and about a handful of chowmein for 15 dollars. Rip off never order from this place,Positive,0.6705
"Again, my order from Grubhub was VERY late. The food was fine, but I was told it would arrive by 7:09pm, then 7:32, then 7:41. Disappointing waiting an hour for food from a restaurant that's a mile away. And it wasn't hot, just warm.",Negative,-0.4707
Standard Panda Express fare. Pretty good value and decent food. Thumbs up 👍,Positive,0.8176
The order was missing half of one meal but that wasn't the drivers fault.,Neutral,0.015
"Generally I have no problems with this restaurant, but they did get one entree in my bigger plate wrong. Not a huge deal since it was the same price as what I ordered, I like what I got instead, and it was nice to do something different than my usual. Just a smidge disappointed since it wasn’t what I was expecting.

Delivery was quick and on-time though! No issues with the delivery at all",Negative,-0.3182
"They dont keep their food delivery apps updated - so your choices are more limited than what u can get in the store. They say they’ll fix it, but they don’t. They got my order wrong. They rarely answer the phone.",Positive,0.1665
Food arrived good and hot. No complaints.,Positive,0.1779
Didn’t receive full order.,Neutral,0.0
